,Customer_ID,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Charges_Daily,Gasto_Rango,Tenure_Rango,Daily_Range
6814,9395-RFMFG,0,Male,No Senior,1,1,8,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,1.8133333333333332,Bajo Gasto,0-12 Meses,Costo/Día Medio
6815,9396-ZSFLL,0,Female,No Senior,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.85,631.4,1.6283333333333334,Bajo Gasto,13-45 Meses,Bajo Costo/Día
6816,9397-TZSHA,0,Female,No Senior,0,0,69,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.6,1678.05,0.8200000000000001,Gasto Medio,46+ Meses,Bajo Costo/Día
6817,9398-MMQTO,0,Male,No Senior,0,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.45,221.1,2.481666666666667,Bajo Gasto,0-12 Meses,Costo/Día Medio
6818,9399-APLBT,1,Female,No Senior,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.49,Bajo Gasto,0-12 Meses,Costo/Día Medio
6819,9402-CXWPL,0,Female,No Senior,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,3.296666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6820,9402-ORRAH,0,Female,Senior,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.5,1400.3,3.05,Gasto Medio,13-45 Meses,Alto Costo/Día
6821,9402-ROUMJ,0,Female,No Senior,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,3.341666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6822,9405-GPBBG,0,Female,No Senior,0,0,64,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,3.683333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
6823,9408-HRXRK,0,Female,No Senior,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,3.5050000000000003,Alto Gasto,13-45 Meses,Alto Costo/Día
6824,9408-SSNVZ,1,Female,No Senior,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,2.3383333333333334,Bajo Gasto,0-12 Meses,Costo/Día Medio
6825,9411-TPQQV,0,Female,No Senior,0,0,40,0,No phone service,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),54.55,2236.2,1.8183333333333331,Gasto Medio,13-45 Meses,Costo/Día Medio
6826,9412-ARGBX,1,Female,No Senior,0,1,48,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,3.183333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
6827,9412-GHEEC,1,Male,No Senior,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,3.493333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
6828,9415-DPEWS,1,Female,No Senior,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,2.945,Gasto Medio,13-45 Meses,Alto Costo/Día
6829,9415-TPKRV,0,Female,No Senior,1,1,8,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,55.75,446.8,1.8583333333333334,Bajo Gasto,0-12 Meses,Costo/Día Medio
6830,9415-ZNBSX,0,Female,No Senior,1,1,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.0,6293.2,2.966666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6831,9418-RUKPH,0,Female,No Senior,1,1,38,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.95,756.4,0.6649999999999999,Gasto Medio,13-45 Meses,Bajo Costo/Día
6832,9419-IPPBE,0,Female,No Senior,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,4554.85,3.0050000000000003,Alto Gasto,46+ Meses,Alto Costo/Día
6833,9420-LOJKX,1,Female,No Senior,0,0,15,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.1,1426.4,3.3033333333333332,Gasto Medio,13-45 Meses,Alto Costo/Día
6834,9424-CMPOG,0,Male,No Senior,1,1,9,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,197.4,0.6533333333333334,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6835,9426-SXNHE,0,Female,No Senior,0,0,2,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),18.75,53.15,0.625,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6836,9430-FRQOC,1,Female,No Senior,0,1,4,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,87.1,341.45,2.9033333333333333,Bajo Gasto,0-12 Meses,Alto Costo/Día
6837,9430-NKQLY,0,Male,No Senior,1,1,72,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.1,1790.8,0.8366666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
6838,9432-RUVSL,0,Female,No Senior,0,0,48,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),102.5,4904.25,3.4166666666666665,Alto Gasto,46+ Meses,Alto Costo/Día
6839,9432-VOFYX,0,Male,No Senior,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.8,1207.0,2.36,Gasto Medio,13-45 Meses,Costo/Día Medio
6840,9435-JMLSX,0,Male,No Senior,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,2.8699999999999997,Alto Gasto,46+ Meses,Alto Costo/Día
6841,9436-ZBZCT,1,Male,No Senior,0,0,14,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,89.95,1178.4,2.9983333333333335,Gasto Medio,0-12 Meses,Alto Costo/Día
6842,9441-QHEVC,0,Male,No Senior,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.1,19.1,0.6366666666666667,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6843,9442-JTWDL,0,Female,No Senior,0,0,11,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,237.7,0.6683333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6844,9443-JUBUO,0,Male,No Senior,1,1,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,2.175,Alto Gasto,46+ Meses,Costo/Día Medio
6845,9444-JTXHZ,1,Male,No Senior,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.2,76.2,2.54,Bajo Gasto,0-12 Meses,Costo/Día Medio
6846,9445-SZLCH,1,Female,No Senior,1,1,36,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,3.2449999999999997,Alto Gasto,13-45 Meses,Alto Costo/Día
6847,9445-ZUEQE,0,Male,No Senior,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,2151.6,2.8400000000000003,Gasto Medio,13-45 Meses,Alto Costo/Día
6848,9447-YPTBX,0,Female,No Senior,1,0,50,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,943.1,0.6616666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
6849,9448-REEVD,1,Male,No Senior,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1.49,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6850,9450-TRJUU,0,Male,No Senior,0,0,35,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,83.15,2848.45,2.771666666666667,Alto Gasto,13-45 Meses,Costo/Día Medio
6851,9451-LPGOO,1,Male,No Senior,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.8,620.35,2.893333333333333,Bajo Gasto,0-12 Meses,Alto Costo/Día
6852,9451-WLYRI,0,Female,No Senior,1,0,53,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.05,990.45,0.635,Gasto Medio,46+ Meses,Bajo Costo/Día
6853,9453-PATOS,0,Female,No Senior,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,85.1,6155.4,2.8366666666666664,Alto Gasto,46+ Meses,Alto Costo/Día
6854,9456-ETVCM,0,Male,No Senior,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.55,1173.55,3.1516666666666664,Gasto Medio,0-12 Meses,Alto Costo/Día
6855,9462-MJUAW,1,Male,No Senior,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.4,206.6,1.68,Bajo Gasto,0-12 Meses,Costo/Día Medio
6856,9465-RWMXL,1,Male,No Senior,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.9,2447.95,2.6300000000000003,Gasto Medio,13-45 Meses,Costo/Día Medio
6857,9467-ROOLM,0,Female,No Senior,0,0,25,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.05,461.3,0.635,Bajo Gasto,13-45 Meses,Bajo Costo/Día
6858,9469-WEJBT,0,Male,No Senior,1,0,37,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.35,3419.3,3.0116666666666663,Alto Gasto,13-45 Meses,Alto Costo/Día
6859,9470-RTWDV,0,Male,No Senior,1,1,26,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,2083.1,2.7333333333333334,Gasto Medio,13-45 Meses,Costo/Día Medio
6860,9470-XCCEM,0,Male,No Senior,1,1,35,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.65,3161.6,2.9883333333333337,Alto Gasto,13-45 Meses,Alto Costo/Día
6861,9470-YFUYI,0,Male,Senior,1,0,71,1,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),71.0,5012.1,2.3666666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
6862,9473-CBZOP,0,Female,No Senior,0,0,28,1,1,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,1.9666666666666666,Gasto Medio,13-45 Meses,Costo/Día Medio
6863,9474-PHLYD,1,Female,No Senior,0,0,15,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,892.65,1.9816666666666667,Gasto Medio,13-45 Meses,Costo/Día Medio
6864,9475-NNDGC,0,Male,No Senior,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),113.15,7953.25,3.771666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6865,9477-LGWQI,0,Male,No Senior,1,1,70,1,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,2.671666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
6866,9477-UIFFV,0,Male,No Senior,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,20.3,0.6766666666666666,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6867,9479-HYNYL,0,Female,No Senior,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,2.69,Alto Gasto,46+ Meses,Costo/Día Medio
6868,9480-BQJEI,0,Male,No Senior,0,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Bank transfer (automatic),92.3,5731.45,3.0766666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6869,9481-IEBZY,0,Male,Senior,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Credit card (automatic),112.9,8061.5,3.7633333333333336,Alto Gasto,46+ Meses,Alto Costo/Día
6870,9481-SFCQY,0,Female,No Senior,0,1,14,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),59.8,824.85,1.9933333333333332,Gasto Medio,0-12 Meses,Costo/Día Medio
6871,9481-WHGWY,0,Female,No Senior,1,1,70,1,0,DSL,1,0,0,1,1,1,Two year,0,Credit card (automatic),75.35,5437.75,2.5116666666666663,Alto Gasto,46+ Meses,Costo/Día Medio
6872,9483-GCPWE,0,Male,No Senior,0,1,9,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,190.25,0.67,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6873,9488-FVZCC,0,Female,No Senior,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,5661.7,2.65,Alto Gasto,46+ Meses,Costo/Día Medio
6874,9488-FYQAU,0,Female,No Senior,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.25,6841.4,3.6416666666666666,Alto Gasto,46+ Meses,Alto Costo/Día
6875,9488-HGMJH,1,Female,Senior,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.15,71.15,2.371666666666667,Bajo Gasto,0-12 Meses,Costo/Día Medio
6876,9489-DEDVP,0,Female,No Senior,1,1,70,1,1,DSL,1,1,0,0,1,0,Two year,1,Credit card (automatic),69.2,4872.35,2.3066666666666666,Alto Gasto,46+ Meses,Costo/Día Medio
6877,9489-JMTTN,0,Female,No Senior,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6595.9,2.9916666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6878,9489-UTFKA,0,Male,Senior,1,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),60.9,551.95,2.03,Bajo Gasto,0-12 Meses,Costo/Día Medio
6879,9490-DFPMD,1,Female,Senior,0,0,42,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.65,3541.35,2.8216666666666668,Alto Gasto,13-45 Meses,Alto Costo/Día
6880,9492-TOKRI,1,Female,No Senior,0,0,18,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.0,1527.35,3.0,Gasto Medio,13-45 Meses,Alto Costo/Día
6881,9494-BDNNC,0,Male,No Senior,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,95.3,6273.4,3.1766666666666667,Alto Gasto,46+ Meses,Alto Costo/Día
6882,9494-MRNYX,0,Male,No Senior,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.05,786.3,2.5016666666666665,Gasto Medio,0-12 Meses,Costo/Día Medio
6883,9495-REDIY,0,Male,No Senior,0,1,25,0,No phone service,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),40.65,970.55,1.355,Gasto Medio,13-45 Meses,Bajo Costo/Día
6884,9495-SKLKD,0,Male,No Senior,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,3.1983333333333333,Alto Gasto,13-45 Meses,Alto Costo/Día
6885,9496-IVVRP,0,Female,No Senior,1,1,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51.0,581.7,1.7,Bajo Gasto,0-12 Meses,Costo/Día Medio
6886,9497-QCMMS,1,Male,Senior,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,93.55,3.118333333333333,Bajo Gasto,0-12 Meses,Alto Costo/Día
6887,9498-FIMXL,0,Female,No Senior,0,0,8,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,161.95,0.64,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6888,9499-EBKUR,0,Male,No Senior,0,0,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.3,5997.1,2.81,Alto Gasto,46+ Meses,Alto Costo/Día
6889,9499-XPZXM,0,Female,No Senior,1,0,72,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),64.75,4804.75,2.158333333333333,Alto Gasto,46+ Meses,Costo/Día Medio
6890,9500-IWPXQ,0,Female,No Senior,1,1,61,1,1,DSL,1,1,1,1,0,1,One year,1,Electronic check,79.4,4820.55,2.646666666666667,Alto Gasto,46+ Meses,Costo/Día Medio
6891,9500-LTVBP,0,Female,No Senior,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.05,2835.9,2.6683333333333334,Alto Gasto,13-45 Meses,Costo/Día Medio
6892,9500-WBGRP,0,Male,No Senior,0,0,69,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.1,1268.85,0.6366666666666667,Gasto Medio,46+ Meses,Bajo Costo/Día
6893,9501-UKKNL,0,Male,No Senior,0,0,59,0,No phone service,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,51.7,3005.8,1.7233333333333334,Alto Gasto,46+ Meses,Costo/Día Medio
6894,9503-XJUME,0,Male,No Senior,0,1,52,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.65,928.4,0.6549999999999999,Gasto Medio,46+ Meses,Bajo Costo/Día
6895,9504-DSHWM,0,Male,No Senior,0,0,20,1,1,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),59.2,1191.2,1.9733333333333334,Gasto Medio,13-45 Meses,Costo/Día Medio
6896,9504-YAZWB,0,Female,No Senior,0,0,53,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.25,1048.45,0.675,Gasto Medio,46+ Meses,Bajo Costo/Día
6897,9505-SQFSW,0,Female,No Senior,1,1,3,0,No phone service,DSL,0,1,0,0,0,1,Month-to-month,0,Mailed check,40.3,92.5,1.3433333333333333,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6898,9506-UXUSK,0,Male,No Senior,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,931.75,2.3383333333333334,Gasto Medio,0-12 Meses,Costo/Día Medio
6899,9507-EXLTT,1,Female,No Senior,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.35,79.35,2.645,Bajo Gasto,0-12 Meses,Costo/Día Medio
6900,9507-HSMMZ,0,Male,No Senior,0,0,54,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,1149.65,0.6666666666666666,Gasto Medio,46+ Meses,Bajo Costo/Día
6901,9508-ILZDG,0,Female,Senior,0,0,34,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,96.35,3190.25,3.2116666666666664,Alto Gasto,13-45 Meses,Alto Costo/Día
6902,9509-MPYOD,0,Female,No Senior,0,0,35,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.75,700.45,0.6916666666666667,Gasto Medio,13-45 Meses,Bajo Costo/Día
6903,9512-PHSMG,0,Female,No Senior,1,0,10,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,252.75,0.685,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6904,9512-UIBFX,1,Male,No Senior,1,1,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1779.95,3.171666666666667,Gasto Medio,13-45 Meses,Alto Costo/Día
6905,9513-DXHDA,0,Male,No Senior,0,0,27,1,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,81.7,2212.55,2.7233333333333336,Gasto Medio,13-45 Meses,Costo/Día Medio
6906,9514-JDSKI,1,Male,Senior,1,0,1,0,No phone service,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,1.34,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6907,9518-IMLHK,0,Male,No Senior,0,0,31,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),72.45,2156.25,2.415,Gasto Medio,13-45 Meses,Costo/Día Medio
6908,9518-RWHZL,1,Female,No Senior,0,0,64,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.05,6254.2,3.335,Alto Gasto,46+ Meses,Alto Costo/Día
6909,9518-XXBXE,0,Male,Senior,1,0,10,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.3,720.45,2.51,Gasto Medio,0-12 Meses,Costo/Día Medio
6910,9522-BNTHX,0,Female,Senior,0,0,34,0,No phone service,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,56.25,1765.95,1.875,Gasto Medio,13-45 Meses,Costo/Día Medio
6911,9522-ZSINC,0,Male,No Senior,0,0,13,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.95,253.8,0.6649999999999999,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6912,9524-EGPJC,1,Female,No Senior,0,0,18,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.1,1612.75,3.003333333333333,Gasto Medio,13-45 Meses,Alto Costo/Día
6913,9525-DKUVP,0,Female,Senior,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,7882.25,3.6933333333333334,Alto Gasto,46+ Meses,Alto Costo/Día
6914,9526-BIHHD,1,Male,No Senior,0,0,1,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.7,29.7,0.99,Bajo Gasto,0-12 Meses,Bajo Costo/Día
6915,9526-JAWYF,1,Male,No Senior,0,0,26,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,89.8,2335.3,2.993333333333333,Gasto Medio,13-45 Meses,Alto Costo/Día
6916,9526-MJRPO,0,Female,Senior,1,0,27,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.3,2867.75,3.4766666666666666,Alto Gasto,13-45 Meses,Alto Costo/Día
6917,9529-OFXHY,0,Male,No Senior,0,0,15,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.75,1242.2,2.925,Gasto Medio,13-45 Meses,Alto Costo/Día
6918,9530-EHPOH,1,Male,No Senior,0,0,11,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,53.75,608.0,1.7916666666666667,Bajo Gasto,0-12 Meses,Costo/Día Medio
6919,9530-GRMJG,0,Male,No Senior,1,1,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,84.1,5979.7,2.8033333333333332,Alto Gasto,46+ Meses,Alto Costo/Día
6920,9531-NSBMR,0,Female,No Senior,0,0,36,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.25,679.8,0.6416666666666667,Gasto Medio,13-45 Meses,Bajo Costo/Día
6921,9534-NSXEM,0,Male,No Senior,0,0,26,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.65,595.5,0.6883333333333332,Bajo Gasto,13-45 Meses,Bajo Costo/Día
6922,9537-JALFH,0,Male,No Senior,1,1,69,1,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,1356.7,0.6633333333333333,Gasto Medio,46+ Meses,Bajo Costo/Día
6923,9537-VHDTA,0,Female,No Senior,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.2,51.2,1.7066666666666668,Bajo Gasto,0-12 Meses,Costo/Día Medio
6924,9540-JYROE,1,Male,No Senior,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,551.35,2.3366666666666664,Bajo Gasto,0-12 Meses,Costo/Día Medio
6925,9541-PWTWO,0,Female,No Senior,0,0,52,1,1,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),80.95,4233.95,2.6983333333333333,Alto Gasto,46+ Meses,Costo/Día Medio
6926,9541-ZPSEA,0,Male,No Senior,1,1,68,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Credit card (automatic),80.35,5375.15,2.6783333333333332,Alto Gasto,46+ Meses,Costo/Día Medio
6927,9544-PYPSJ,0,Female,Senior,1,1,62,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),96.1,6019.35,3.203333333333333,Alto Gasto,46+ Meses,Alto Costo/Día
6928,9546-CQJSU,1,Female,No Senior,0,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.4,193.6,3.046666666666667,Bajo Gasto,0-12 Meses,Alto Costo/Día
6929,9546-KDTRB,0,Female,No Senior,0,0,19,1,1,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),24.7,465.85,0.8233333333333334,Bajo Gasto,13-45 Meses,Bajo Costo/Día
6930,9547-ITEFG,0,Male,No Senior,1,1,9,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.6,897.75,3.42,Gasto Medio,0-12 Meses,Alto Costo/Día
